transaction_id,transaction_amount,transaction_date,card_number,card_type,card_expiry_date,cvv,billing_address,billing_city,billing_state,billing_postal_code,shipping_address,shipping_city,shipping_state,shipping_postal_code,ip_address,user_agent,is_fraudulent,reason_for_fraud,merchant_name,merchant_category,merchant_location,transaction_status,refund_amount,refund_date,chargeback_reason
67,4437.77,10/3/2021,3538712898065292,jcb,7/7/2025,322,033 Kensington Parkway,Corozal,,705039,631 Butternut Point,Alegria,,8425,146.26.52.219,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0,false,stolen_card,Avamm,clothing,Marcq-en-Barœul,completed,836.74,8/29/2021,unauthorized_charge
68,2467.6,8/30/2021,3534939974459289,jcb,6/10/2024,328,183 Moland Park,Xixiang,,,25 Debs Street,Cluses,B9,74311 CEDEX,36.54.120.33,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/11.0.696.50",false,stolen_card,Oodoo,electronics,Gbarnga,completed,518.16,4/16/2021,product_not_received
69,3558.4,5/13/2021,3575727508525257,jcb,10/1/2024,965,21028 Artisan Hill,Pumai,,,2 Vernon Avenue,Okigwi,,,202.65.207.113,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",false,unauthorized_access,Oyondu,clothing,Ödeshög,refunded,290.89,3/21/2021,unauthorized_charge
70,4853.58,10/19/2021,3537722728620605,jcb,9/27/2025,628,115 Del Mar Center,Privolzhskiy,,413138,19 Muir Parkway,Soloneshnoye,,659690,114.142.158.190,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-gb) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",false,unauthorized_access,Oba,electronics,Bal’shavik,pending,82.07,9/21/2021,fraudulent_transaction
71,782.6,6/27/2021,3566725442104644,jcb,11/16/2022,349,4 Autumn Leaf Terrace,Alta Gracia,,5186,6739 Lotheville Place,Phonsavan,,,95.63.36.117,"Mozilla/5.0 (iPad; CPU OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko ) Version/5.1 Mobile/9B176 Safari/7534.48.3",false,stolen_card,Kwinu,electronics,Sunchales,refunded,21.24,3/17/2021,unauthorized_charge
72,4314.07,7/18/2021,201824075582262,diners-club-enroute,10/19/2025,567,078 Londonderry Lane,Loučeň,,289 37,0 6th Avenue,Kaeng Khoi,,18110,98.112.251.188,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; fr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",false,identity_theft,Voomm,electronics,Tsant,refunded,333.7,3/8/2021,product_not_received
73,6927.06,4/21/2021,5002351418970046,mastercard,2/6/2023,748,5 Delaware Terrace,Osilnica,,1337,7271 Waxwing Plaza,Mathba,,8566,151.140.124.76,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11",false,identity_theft,Tavu,food,Belopa,completed,305.9,5/31/2021,product_not_received
74,175.37,12/28/2021,3570214976179383,jcb,1/16/2022,976,22669 Fallview Center,Huazhou,,,645 Basil Alley,Ea Drăng,,,190.59.16.220,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.815.0 Safari/535.1",true,unauthorized_access,Browsedrive,clothing,Lucija,completed,845.24,11/7/2021,product_not_received
75,4339.81,10/6/2021,4913567735156693,visa-electron,9/9/2022,584,337 La Follette Trail,Anto,,,705 Aberg Terrace,Sholokhove,,,41.187.89.27,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0,true,identity_theft,Photobean,electronics,Māmu Kānjan,refunded,494.37,10/20/2021,unauthorized_charge
76,1107.4,1/17/2021,3557384328972319,jcb,9/7/2024,484,84 Waxwing Lane,Morropón,,,3 International Pass,Kotaagung,,,84.132.107.109,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36",false,identity_theft,Zazio,clothing,Ketawang,pending,234.75,6/17/2021,product_not_received
77,4943.52,5/31/2021,67619019668321450,maestro,10/2/2022,418,3271 Westerfield Plaza,Abū Ghaush,,,4321 Bluejay Parkway,Sant Julià de Lòria,,AD600,143.43.248.25,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/11.0.696.50",true,stolen_card,Meeveo,electronics,Vessada,refunded,123.42,1/28/2021,fraudulent_transaction
78,1296.77,9/5/2021,3531412856920318,jcb,12/2/2024,838,899 Montana Park,Zhangjiafan,,,26 Milwaukee Center,Batiano,,4115,75.207.203.160,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",false,unauthorized_access,Brainlounge,food,Thepharak,pending,874.73,7/10/2021,unauthorized_charge
79,8748.52,9/14/2021,6706848849609130457,laser,12/11/2024,377,82 4th Plaza,Gedaliang,,,4262 Westerfield Circle,Ciudian,,,78.226.197.109,"Mozilla/5.0 (Windows; U; Windows NT 6.0; hu-HU) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",true,identity_theft,Fivebridge,electronics,Angered,pending,922.37,8/1/2021,product_not_received
80,7293.28,3/10/2021,3572806340510371,jcb,11/15/2023,887,48 Holmberg Court,Ruse,,7000,3 Maryland Lane,Pulopaya,,,27.179.128.27,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.809.0 Safari/535.1",true,unauthorized_access,Bubblemix,food,Baoshan,completed,860.57,3/22/2021,unauthorized_charge
81,8063.84,5/9/2021,3569962187620594,jcb,8/30/2023,113,120 Columbus Parkway,Lazi,,,3076 South Alley,Yidian,,,124.214.82.48,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11",true,unauthorized_access,Tekfly,food,Lyalichi,pending,910.6,11/5/2021,unauthorized_charge
82,2583.16,7/4/2021,6382469677914113,instapayment,12/10/2023,356,1 Heffernan Lane,Zelenogorsk,,197720,30 Mitchell Lane,Lughaye,,,22.124.148.34,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0,false,identity_theft,Quinu,electronics,La Rioja,pending,651.47,6/25/2021,unauthorized_charge
83,305.01,3/1/2021,3535969958131389,jcb,2/27/2025,684,037 Riverside Park,Glad,,3814,12216 Eastlawn Place,Chashan,,,82.84.54.82,"Mozilla/5.0 (iPhone; U; ru; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",true,unauthorized_access,Yakijo,clothing,Simao,completed,818.54,11/20/2021,fraudulent_transaction
84,1280.6,5/31/2021,6759837743430881,maestro,5/15/2025,528,727 Independence Parkway,Katagum,,,770 Oriole Crossing,Coja,06,3305-096,110.108.11.146,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.77 Safari/535.7ad-imcjapan-syosyaman-xkgi3lqg03!wgz",false,unauthorized_access,Yodel,clothing,Shahe,refunded,492.15,2/26/2021,product_not_received
85,9469.01,10/7/2021,3537885212623490,jcb,1/28/2023,703,31098 Pawling Way,Valtelheiro,04,5350-064,1073 Becker Parkway,Andongrejo,,,63.224.165.162,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1",true,identity_theft,Centimia,food,Kelodan,pending,574.11,11/9/2021,product_not_received
86,7057.92,4/9/2021,3540506656711931,jcb,6/16/2024,593,50611 Scott Center,Bourg-en-Bresse,B9,01009 CEDEX,5 Chive Junction,Weifen,,,29.124.196.147,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-gb) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",false,identity_theft,Realbuzz,clothing,Lakha Nëvre,completed,813.63,8/13/2021,product_not_received
87,9741.84,1/1/2021,4041374299063,visa,7/21/2023,790,1 Carioca Court,Bayanhongor,,,7 Lawn Alley,Dagu,,,128.110.33.112,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130401 Firefox/21.0,false,identity_theft,Quaxo,clothing,Mineiros,completed,328.86,10/29/2021,unauthorized_charge
88,6936.0,8/9/2021,63045887669778677,laser,3/19/2024,814,057 Morrow Trail,Araranguá,,88900-000,94167 2nd Alley,Segbwema,,,199.179.202.96,"Mozilla/5.0 (X11; U; Linux x86_64; en-ca) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+",false,unauthorized_access,Mynte,clothing,Parengan,completed,302.94,7/1/2021,fraudulent_transaction
89,8334.78,12/10/2021,201404547194838,diners-club-enroute,7/13/2024,347,2237 Marcy Junction,Maslog,,6820,14 Golf View Pass,Khalīlābād,,,74.67.90.206,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36",true,stolen_card,Cogilith,electronics,Kveda Chkhorots’q’u,refunded,375.18,1/30/2021,product_not_received
90,5958.5,2/22/2021,3552519105589670,jcb,10/23/2024,643,83 Hagan Drive,‘Abasān al Kabīrah,,,76 Hagan Center,Maojia,,,181.230.238.222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",false,stolen_card,Livetube,clothing,Boyu,pending,977.73,7/23/2021,unauthorized_charge
91,9303.49,2/23/2021,6333117900193449,switch,5/27/2025,255,2414 Oak Alley,Anxi,,,47 Clyde Gallagher Alley,Jalanbaru,,,26.179.190.27,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",false,unauthorized_access,Skipstorm,electronics,Manabo,pending,618.52,2/20/2021,unauthorized_charge
92,9613.09,10/30/2021,201461669436223,diners-club-enroute,2/21/2023,903,11 Division Circle,Xiangshan,,,3643 Delladonna Park,Rēzekne,,,88.80.22.39,Googlebot/2.1 (+http://www.google.com/bot.html),true,unauthorized_access,Blogspan,clothing,Ingeniero Guillermo N. Juárez,refunded,536.3,6/13/2021,unauthorized_charge
93,2969.52,12/1/2021,3551129931853505,jcb,1/30/2022,802,71 Fair Oaks Place,Nashville,TN,37245,4177 Birchwood Center,Kozhva,,624992,13.207.3.21,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.15 (KHTML, like Gecko) Chrome/24.0.1295.0 Safari/537.15",true,unauthorized_access,Yakijo,clothing,Adámas,refunded,69.34,5/31/2021,fraudulent_transaction
94,929.04,1/7/2021,3564275404980831,jcb,9/24/2024,325,749 Coleman Court,Araruama,,28970-000,9 Lake View Way,Sydney,NSW,1130,184.22.81.163,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19",false,unauthorized_access,Demivee,food,Piedra del Águila,refunded,821.07,5/11/2021,fraudulent_transaction
95,9814.94,3/10/2021,3589465048555039,jcb,2/26/2022,927,57759 Blue Bill Park Junction,Karangtanjung,,,86 Carberry Drive,Bilshivtsi,,,70.239.246.136,Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20100101 Firefox/7.0,false,stolen_card,InnoZ,food,Gazanjyk,refunded,270.98,5/23/2021,product_not_received
96,2524.0,7/20/2021,4905640405485898,switch,12/7/2022,841,7 3rd Drive,Fīrūzābād,,,89 Bartillon Street,Tigaon,,4420,146.107.113.28,Mozilla/5.0 (Windows NT 6.3; rv:36.0) Gecko/20100101 Firefox/36.0,false,identity_theft,Pixonyx,electronics,Aix-en-Provence,refunded,643.29,5/26/2021,fraudulent_transaction
97,2965.21,1/8/2021,374622586810862,americanexpress,6/1/2023,114,7 Bayside Avenue,Makati City,,1699,18707 International Avenue,Morro do Chapéu,,44850-000,238.111.47.104,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-gb) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",true,identity_theft,Kaymbo,electronics,San Diego,completed,495.98,8/14/2021,fraudulent_transaction
98,168.05,5/27/2021,3570063001744731,jcb,11/5/2024,283,61775 Lake View Center,Shāhīn Shahr,,,4 Crownhardt Avenue,Kowŏn-ŭp,,,47.211.221.227,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",false,identity_theft,Meevee,food,Zhichu,completed,408.16,12/2/2021,product_not_received
99,2018.44,5/14/2021,6334797365270896,solo,8/21/2025,717,43 Moland Alley,Adolfo Ruiz Cortines,VER,92880,50204 Victoria Terrace,Sukacai,,,102.142.114.255,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1",true,stolen_card,Rhyzio,electronics,Wangcun,completed,919.4,7/22/2021,fraudulent_transaction
100,7258.29,10/4/2021,374288797661690,americanexpress,4/14/2022,248,17 Prairie Rose Pass,Dingcheng,,,92 Aberg Terrace,Chiguata,,,213.139.163.230,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",false,stolen_card,Centidel,food,Masis,completed,564.43,10/2/2021,unauthorized_charge
101,1342.1,5/4/2021,5100147866289447,mastercard,3/9/2024,445,3323 Bunker Hill Terrace,Tanzhou,,,81 Karstens Way,Uppsala,C,754 48,176.20.110.51,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",true,identity_theft,Browsezoom,clothing,Queimados,pending,538.52,6/27/2021,unauthorized_charge
102,742.3,9/3/2021,6759556055661467,switch,3/19/2023,531,98418 Buell Drive,Jarānwāla,,37281,98650 Clove Place,Dologon,,8714,215.122.60.136,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4",true,unauthorized_access,Edgeblab,food,Lilongwe,refunded,120.74,7/30/2021,product_not_received
103,9455.55,1/14/2021,6397655801864868,instapayment,11/27/2024,146,3166 Hoepker Way,Venëv,,301320,31806 Heath Road,Sidorejo,,,185.31.203.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36",true,unauthorized_access,Voomm,food,Santa Fé do Sul,pending,371.59,1/18/2021,fraudulent_transaction
104,200.07,9/11/2021,6399487623461402,instapayment,8/10/2022,627,04154 Di Loreto Center,San Fernando,,8711,37378 Everett Park,Tairua,,3544,186.12.0.221,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0,false,unauthorized_access,Gigazoom,food,Gornji Breg,completed,905.63,9/19/2021,fraudulent_transaction
105,2995.42,7/17/2021,67628149713852560,maestro,12/24/2024,620,45 Butterfield Drive,Imbituva,,84430-000,098 Beilfuss Point,Seaforth,,,241.184.215.142,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",false,identity_theft,Kimia,clothing,Buenavista,completed,317.22,9/26/2021,fraudulent_transaction
106,2885.56,5/10/2021,6304348818937610,maestro,3/15/2025,540,29 Packers Road,Las Vegas,,,2564 Sunfield Drive,Sungai Nyamuk,,,138.171.38.103,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.814.0 Safari/535.1",false,unauthorized_access,Tanoodle,food,Blois,completed,458.76,2/21/2021,unauthorized_charge
107,9090.01,7/15/2021,374622817837486,americanexpress,4/12/2022,239,9 Ridgeway Point,Cornwall,PE,L4E,727 Buhler Hill,Troyan,,5667,71.139.197.15,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1,true,stolen_card,Chatterbridge,clothing,Oshawa,completed,808.74,6/7/2021,product_not_received
108,3258.32,8/30/2021,4405432650502808,visa-electron,12/17/2024,759,8 Armistice Crossing,Huayang,,,813 Ridgeview Road,Batujaran,,,183.18.186.179,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",true,stolen_card,Browsezoom,clothing,Karawatung,completed,920.35,5/2/2021,product_not_received
109,7196.05,1/14/2021,5463508054546966,diners-club-us-ca,6/11/2024,850,0847 Myrtle Place,Carmen,,9408,5 Graedel Avenue,Floda,O,448 92,187.181.235.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36",true,identity_theft,Quatz,electronics,Licheng,pending,200.44,2/2/2021,unauthorized_charge
110,897.51,11/16/2021,340874141238797,americanexpress,6/28/2022,166,9284 Sullivan Trail,Rungis,A8,94593 CEDEX 2,30 Green Parkway,El Refugio,JAL,45310,35.59.106.133,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",true,unauthorized_access,Talane,food,Khrenovoye,completed,941.42,4/11/2021,product_not_received
111,9817.44,9/2/2021,3585531692847321,jcb,6/14/2025,594,13234 Park Meadow Junction,Tazemmourt,,,02141 Hansons Place,Urho,,,50.221.221.62,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.700.3 Safari/534.24",false,identity_theft,Jayo,food,Demba,refunded,697.75,2/21/2021,unauthorized_charge
112,3283.7,11/18/2021,6709167340917736075,laser,11/22/2025,112,246 Pine View Alley,Church End,ENG,N3,4 Pawling Plaza,Nyapar,,,47.81.214.177,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",true,unauthorized_access,Buzzbean,food,Bukitkemuning,completed,498.86,7/17/2021,fraudulent_transaction
113,8075.16,12/6/2021,3539720852014791,jcb,12/19/2023,531,58 Golf Point,Teresópolis,,25950-000,438 Hooker Trail,Annapolis,MD,21405,69.180.230.75,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19",false,identity_theft,Quatz,electronics,Bislig,pending,526.43,3/25/2021,product_not_received
114,3445.7,5/26/2021,3530704743054645,jcb,3/4/2025,447,580 Manitowish Drive,Olszówka,,62-641,7990 Starling Lane,San Ramon,,1658,104.34.62.87,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-gb) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",false,unauthorized_access,Fivebridge,clothing,Feitoria,completed,40.28,10/9/2021,unauthorized_charge
115,5027.68,12/6/2021,3552828981688856,jcb,6/5/2024,622,1 Buena Vista Lane,Cinyawang,,,9065 Thackeray Court,Ban Mo,,18130,8.237.98.174,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",false,stolen_card,Youspan,clothing,Oslo,refunded,472.9,12/25/2021,product_not_received
116,1722.53,2/22/2021,4041598971547,visa,6/25/2025,476,690 Birchwood Plaza,Kaskinen,,64260,88 Shasta Alley,Lianran,,,221.117.75.169,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30",false,identity_theft,Dabtype,clothing,La Motte-Servolex,pending,815.24,10/10/2021,fraudulent_transaction
117,2917.72,11/17/2021,30266745171190,diners-club-carte-blanche,1/15/2025,935,99879 Summerview Terrace,Houston,TX,77299,366 Forest Run Hill,Huanoquite,,,109.15.4.219,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.120 Chrome/15.0.874.120 Safari/535.2",true,unauthorized_access,Wikivu,electronics,Imbang,refunded,945.56,11/12/2021,fraudulent_transaction
118,3167.12,5/1/2021,3536724233364191,jcb,4/29/2022,661,3887 Prairieview Center,Birqīn,,,51620 Jackson Plaza,Yun’an,,,65.46.152.203,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1",true,unauthorized_access,Livetube,electronics,Fresno,completed,802.65,6/8/2021,unauthorized_charge
119,5011.65,7/31/2021,3546592301175445,jcb,8/1/2023,744,26152 Hanson Avenue,Gaoqiao,,,583 Blackbird Road,Anning,,,64.216.140.118,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17",false,identity_theft,Tagfeed,electronics,Omu Aran,pending,296.83,9/15/2021,product_not_received
120,5684.23,7/24/2021,3549065790370451,jcb,4/5/2022,446,9 Vidon Trail,Tsirang,,,5486 Evergreen Center,Évry,A8,91049 CEDEX,58.188.31.47,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1",true,identity_theft,Kimia,electronics,Stupino,completed,661.41,9/22/2021,product_not_received
121,4670.8,2/15/2021,3576228530301337,jcb,6/27/2022,492,52 Anthes Parkway,Riangblolong,,,3 Center Point,Jaro,,6527,255.122.61.185,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/526.3 (KHTML, like Gecko) Chrome/14.0.564.21 Safari/526.3",true,stolen_card,Buzzbean,electronics,Taoyuan,completed,196.8,11/30/2021,fraudulent_transaction
122,1986.53,12/17/2021,4911855317491649339,switch,3/2/2025,589,21 Westend Terrace,Yihe,,,5141 Forster Court,Chengdong,,,62.169.196.175,"Mozilla/5.0 (Windows NT 4.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36",false,identity_theft,Digitube,clothing,San Pascual,pending,236.0,10/17/2021,fraudulent_transaction
123,8080.98,9/8/2021,3530707389375620,jcb,11/18/2022,177,17032 Sheridan Point,Zhoupi,,,8 Elgar Lane,Dayu,,,22.129.149.118,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36",false,stolen_card,Babbleset,clothing,Huangmao,pending,524.02,3/8/2021,fraudulent_transaction
124,6422.32,6/20/2021,6381603951740551,instapayment,3/28/2024,505,483 Bartelt Terrace,Khawr Maksar,,,780 Lerdahl Place,Vohipaho,,,37.109.153.38,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2",false,identity_theft,Twitterbeat,electronics,Brooklyn,refunded,129.59,9/4/2021,unauthorized_charge
125,5473.56,2/4/2021,4913155183194836,visa-electron,2/8/2023,534,76 Golf View Parkway,Konin,,62-510,04628 Ilene Junction,Rozhnyativ,,,97.34.244.83,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; tr) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",true,unauthorized_access,Centizu,clothing,Taihe Chengguanzhen,pending,162.02,3/8/2021,fraudulent_transaction
126,1047.58,10/16/2021,6761704426524313,maestro,11/4/2025,590,0700 Vahlen Lane,Buckland,ENG,CT16,47 Mcguire Place,Daxindian,,,175.181.43.245,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1667.0 Safari/537.36",true,identity_theft,Quinu,food,Kumalarang,pending,101.76,6/10/2021,fraudulent_transaction
127,4765.24,12/26/2021,5048379548549535,mastercard,1/26/2023,461,66538 Canary Pass,Magugu,,,9896 Autumn Leaf Court,Arnhem,03,6814,246.224.97.230,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",true,stolen_card,Buzzshare,electronics,Skinnskatteberg,refunded,380.67,5/15/2021,unauthorized_charge
128,6184.88,6/5/2021,3554623967433742,jcb,11/12/2025,737,114 Hauk Trail,Feilaixia,,,7 John Wall Plaza,Grębków,,07-110,90.63.77.56,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",true,identity_theft,Ozu,food,Raposeira,pending,435.65,9/26/2021,product_not_received
129,7328.41,1/29/2021,3578674187144082,jcb,5/29/2024,287,471 Grasskamp Pass,Oklahoma City,OK,73135,09133 Mcguire Center,Shōbu,,365-0023,76.37.127.84,"Mozilla/5.0 (X11; CrOS i686 12.433.109) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30",false,unauthorized_access,Wordify,electronics,Shenzhengqiao,pending,529.55,3/15/2021,fraudulent_transaction
